ID Producto;Fecha venta;Unidades;Valor unitario;Valor total;Canal de venta;Vendedor ID
160630;30/06/2024;5;19000;95000;Empresarial;165265
160630;3/12/2024;3;19000;57000;Empresarial;209814
160630;5/10/2023;4;19000;76000;Empresarial;209814
160630;28/03/2024;3;19000;57000;Tienda física;475267
160630;17/05/2022;5;19000;95000;Tienda física;139305
160630;4/04/2022;1;19000;19000;Empresarial;475267
160630;6/07/2024;3;19000;57000;Tienda física;475267
160630;13/12/2022;4;19000;76000;Rappi;209814
160630;1/08/2022;3;19000;57000;Rappi;209814
160630;7/05/2023;5;19000;95000;Rappi;209814
160630;28/04/2024;3;19000;57000;Tienda física;165265
160630;30/10/2021;2;19000;38000;Rappi;165265
160630;12/12/2021;5;19000;95000;Empresarial;209814
160630;12/08/2021;3;19000;57000;Rappi;165265
160630;8/11/2021;5;19000;95000;Rappi;475267
160630;3/02/2021;1;19000;19000;Empresarial;139305
160630;12/12/2022;2;19000;38000;Rappi;209814
160630;28/08/2022;1;19000;19000;Tienda física;139305
160630;21/11/2023;4;19000;76000;Tienda física;209814
160630;13/11/2023;3;19000;57000;Tienda física;209814
160630;16/12/2022;4;19000;76000;Empresarial;475267
160630;5/06/2021;4;19000;76000;Rappi;209814
160630;14/01/2024;4;19000;76000;Tienda física;139305
160630;5/11/2023;3;19000;57000;Rappi;475267
160630;22/02/2022;4;19000;76000;Tienda física;165265
160630;2/04/2024;2;19000;38000;Rappi;209814
160630;19/12/2023;3;19000;57000;Empresarial;139305
160630;8/04/2021;1;19000;19000;Empresarial;209814
160630;7/10/2023;2;19000;38000;Empresarial;475267
160630;11/03/2022;3;19000;57000;Empresarial;209814
160630;27/05/2021;1;19000;19000;Tienda física;475267
160630;6/01/2024;1;19000;19000;Tienda física;475267
160630;23/03/2024;4;19000;76000;Tienda física;475267
160630;26/03/2021;2;19000;38000;Tienda física;209814
160630;6/08/2024;3;19000;57000;Rappi;139305
160630;27/07/2021;2;19000;38000;Empresarial;209814
160630;18/07/2022;4;19000;76000;Tienda física;475267
160630;9/05/2024;4;19000;76000;Tienda física;139305
160630;23/11/2022;4;19000;76000;Empresarial;139305
160630;30/12/2021;2;19000;38000;Rappi;139305
160630;25/12/2023;5;19000;95000;Tienda física;139305
160630;24/09/2023;3;19000;57000;Tienda física;209814
160630;11/07/2021;4;19000;76000;Rappi;139305
160630;11/06/2022;5;19000;95000;Rappi;475267
160630;16/03/2024;5;19000;95000;Empresarial;165265
160630;24/03/2022;5;19000;95000;Tienda física;139305
160630;18/02/2021;1;19000;19000;Tienda física;475267
160630;15/04/2024;4;19000;76000;Tienda física;475267
160630;27/01/2021;4;19000;76000;Tienda física;475267
160630;25/10/2024;3;19000;57000;Rappi;165265
160630;6/05/2022;5;19000;95000;Empresarial;165265
160630;28/01/2022;2;19000;38000;Empresarial;139305
160630;6/06/2021;5;19000;95000;Tienda física;209814
160630;15/06/2023;5;19000;95000;Rappi;165265
160630;24/12/2024;3;19000;57000;Empresarial;139305
160630;7/02/2022;3;19000;57000;Tienda física;139305
160630;19/03/2021;1;19000;19000;Tienda física;475267
160630;26/07/2024;1;19000;19000;Empresarial;209814
160630;20/11/2024;5;19000;95000;Tienda física;139305
160630;4/09/2022;5;19000;95000;Rappi;139305
160630;28/12/2021;5;19000;95000;Tienda física;165265
160630;21/08/2023;3;19000;57000;Tienda física;475267
160630;16/06/2024;3;19000;57000;Rappi;139305
160630;24/02/2024;4;19000;76000;Empresarial;209814
160630;11/11/2021;2;19000;38000;Tienda física;165265
160630;22/10/2022;4;19000;76000;Tienda física;165265
160630;5/12/2023;1;19000;19000;Empresarial;165265
160630;1/04/2021;5;19000;95000;Rappi;209814
160630;2/12/2023;2;19000;38000;Rappi;165265
160630;9/05/2024;2;19000;38000;Empresarial;165265
160630;17/04/2021;2;19000;38000;Rappi;165265
160630;7/02/2024;5;19000;95000;Tienda física;209814
160630;27/05/2021;3;19000;57000;Rappi;139305
160630;26/03/2023;5;19000;95000;Empresarial;165265
160630;19/11/2021;1;19000;19000;Rappi;165265
160630;25/07/2022;5;19000;95000;Empresarial;209814
160630;16/06/2024;2;19000;38000;Rappi;165265
160630;26/06/2024;3;19000;57000;Tienda física;209814
160630;15/04/2023;2;19000;38000;Empresarial;475267
160630;19/09/2022;3;19000;57000;Rappi;475267
160630;27/03/2022;5;19000;95000;Empresarial;475267
160630;3/05/2022;2;19000;38000;Tienda física;165265
160630;20/11/2022;4;19000;76000;Rappi;165265
160630;10/11/2021;2;19000;38000;Empresarial;139305
160630;7/11/2022;4;19000;76000;Rappi;165265
160630;13/10/2024;3;19000;57000;Empresarial;139305
160630;30/10/2023;1;19000;19000;Rappi;139305
160630;11/08/2021;4;19000;76000;Empresarial;475267
160630;22/10/2022;1;19000;19000;Empresarial;139305
160630;22/03/2023;3;19000;57000;Tienda física;475267
160630;8/01/2024;4;19000;76000;Rappi;209814
160630;1/07/2024;4;19000;76000;Empresarial;475267
160630;2/02/2023;1;19000;19000;Empresarial;209814
160630;27/09/2023;4;19000;76000;Empresarial;475267
160630;14/02/2023;5;19000;95000;Rappi;209814
160630;5/09/2024;2;19000;38000;Rappi;475267
160630;5/09/2021;2;19000;38000;Rappi;209814
160630;10/06/2024;4;19000;76000;Rappi;139305
160630;20/11/2022;1;19000;19000;Empresarial;139305
160630;8/02/2021;4;19000;76000;Rappi;475267
160630;25/07/2023;5;19000;95000;Empresarial;475267
160630;7/05/2023;4;19000;76000;Tienda física;209814
160630;17/01/2024;1;19000;19000;Empresarial;475267
160630;15/03/2022;3;19000;57000;Tienda física;475267
160630;11/06/2022;1;19000;19000;Tienda física;209814
160630;3/04/2021;2;19000;38000;Empresarial;475267
160630;18/05/2024;1;19000;19000;Rappi;139305
160630;2/06/2023;4;19000;76000;Rappi;165265
160630;22/10/2021;2;19000;38000;Rappi;209814
160630;1/06/2024;2;19000;38000;Tienda física;139305
160630;22/01/2024;2;19000;38000;Rappi;209814
160630;28/03/2023;1;19000;19000;Tienda física;209814
160630;14/07/2023;3;19000;57000;Tienda física;139305
160630;7/12/2022;2;19000;38000;Tienda física;475267
160630;27/02/2021;3;19000;57000;Empresarial;209814
160630;13/04/2021;4;19000;76000;Empresarial;165265
160630;31/07/2021;5;19000;95000;Rappi;165265
160630;2/05/2022;4;19000;76000;Rappi;475267
160630;16/02/2021;5;19000;95000;Tienda física;475267
160630;11/02/2023;3;19000;57000;Tienda física;139305
160630;25/08/2023;2;19000;38000;Tienda física;139305
160630;15/04/2023;1;19000;19000;Rappi;139305
160630;28/09/2022;4;19000;76000;Tienda física;209814
160630;17/05/2023;5;19000;95000;Empresarial;139305
160630;1/05/2021;2;19000;38000;Rappi;209814
160630;18/04/2022;3;19000;57000;Empresarial;139305
160630;11/12/2023;1;19000;19000;Tienda física;209814
160630;27/10/2022;5;19000;95000;Empresarial;209814
160630;7/09/2024;4;19000;76000;Rappi;475267
160630;29/03/2024;1;19000;19000;Empresarial;165265
160630;15/01/2024;2;19000;38000;Tienda física;165265
160630;13/12/2024;5;19000;95000;Rappi;165265
160630;13/09/2022;1;19000;19000;Empresarial;209814
160630;22/03/2024;3;19000;57000;Rappi;209814
160630;20/06/2023;4;19000;76000;Empresarial;475267
160630;22/03/2023;1;19000;19000;Empresarial;475267
160630;17/10/2021;1;19000;19000;Rappi;165265
160630;18/11/2022;2;19000;38000;Rappi;165265
160630;30/11/2023;4;19000;76000;Empresarial;475267
160630;7/06/2024;1;19000;19000;Empresarial;165265
160630;3/07/2021;3;19000;57000;Tienda física;139305
160630;16/11/2022;2;19000;38000;Empresarial;209814
160630;13/12/2021;5;19000;95000;Empresarial;165265
160630;2/10/2024;4;19000;76000;Tienda física;139305
160630;22/09/2023;1;19000;19000;Tienda física;165265
160630;17/10/2024;1;19000;19000;Tienda física;209814
160630;25/12/2021;5;19000;95000;Empresarial;139305
160630;3/02/2021;4;19000;76000;Tienda física;165265
160630;15/08/2023;4;19000;76000;Rappi;475267
160630;22/06/2023;4;19000;76000;Tienda física;165265
160630;2/12/2023;1;19000;19000;Tienda física;475267
160630;2/04/2022;1;19000;19000;Tienda física;139305
160630;2/12/2024;4;19000;76000;Rappi;209814
160630;9/09/2021;1;19000;19000;Rappi;139305
160630;11/07/2021;3;19000;57000;Rappi;139305
160630;24/02/2022;2;19000;38000;Empresarial;139305
160630;27/09/2023;1;19000;19000;Tienda física;209814
160630;14/09/2021;5;19000;95000;Rappi;209814
160630;11/12/2024;5;19000;95000;Rappi;139305
160630;7/07/2024;3;19000;57000;Rappi;209814
160630;10/05/2024;4;19000;76000;Rappi;139305
160630;13/05/2022;1;19000;19000;Rappi;475267
160630;12/11/2024;5;19000;95000;Rappi;475267
160630;17/10/2024;4;19000;76000;Tienda física;139305
160630;25/10/2022;3;19000;57000;Tienda física;209814
160630;20/06/2022;3;19000;57000;Tienda física;165265
160630;7/07/2021;5;19000;95000;Empresarial;475267
160630;11/06/2024;4;19000;76000;Rappi;475267
160630;13/07/2024;2;19000;38000;Empresarial;139305
160630;2/07/2024;3;19000;57000;Tienda física;475267
160630;5/06/2023;5;19000;95000;Tienda física;165265
160630;3/09/2021;1;19000;19000;Tienda física;165265
160630;28/07/2023;4;19000;76000;Rappi;475267
160630;10/07/2023;3;19000;57000;Empresarial;475267
160630;10/11/2022;1;19000;19000;Rappi;475267
160630;30/09/2023;4;19000;76000;Tienda física;475267
160630;15/07/2024;4;19000;76000;Rappi;475267
160630;25/12/2023;4;19000;76000;Rappi;139305
160630;2/03/2022;4;19000;76000;Tienda física;165265
160630;15/01/2021;4;19000;76000;Rappi;475267
160630;16/11/2024;5;19000;95000;Empresarial;475267
160630;26/06/2023;2;19000;38000;Empresarial;209814
160630;1/12/2021;5;19000;95000;Empresarial;209814
160630;29/09/2023;2;19000;38000;Tienda física;139305
160630;31/07/2023;2;19000;38000;Rappi;139305
160630;20/11/2024;3;19000;57000;Tienda física;139305
160630;16/10/2021;2;19000;38000;Tienda física;475267
160630;11/08/2023;1;19000;19000;Empresarial;209814
160630;4/11/2023;3;19000;57000;Empresarial;165265
160630;15/06/2021;5;19000;95000;Rappi;139305
160630;30/05/2023;2;19000;38000;Rappi;165265
160630;30/07/2021;3;19000;57000;Empresarial;165265
160630;15/09/2024;2;19000;38000;Tienda física;165265
160630;3/10/2024;4;19000;76000;Tienda física;165265
160630;28/11/2021;5;19000;95000;Tienda física;165265
160630;25/02/2022;2;19000;38000;Tienda física;209814
160630;8/05/2021;5;19000;95000;Tienda física;209814
160630;15/05/2021;2;19000;38000;Empresarial;139305
160630;24/12/2023;1;19000;19000;Tienda física;475267
160630;20/11/2023;1;19000;19000;Rappi;165265
160630;7/09/2022;2;19000;38000;Empresarial;139305
160630;16/10/2022;5;19000;95000;Rappi;139305
160630;26/10/2024;5;19000;95000;Rappi;209814
160630;30/05/2022;2;19000;38000;Rappi;165265
160630;18/11/2021;5;19000;95000;Empresarial;165265
160630;6/08/2022;5;19000;95000;Rappi;475267
160630;29/11/2022;3;19000;57000;Empresarial;139305
160630;16/04/2024;2;19000;38000;Empresarial;475267
160630;1/10/2024;3;19000;57000;Empresarial;139305
160630;4/12/2021;3;19000;57000;Rappi;475267
160630;12/09/2022;2;19000;38000;Tienda física;475267
160630;4/06/2023;1;19000;19000;Tienda física;475267
160630;12/12/2022;1;19000;19000;Rappi;475267
160630;8/11/2021;3;19000;57000;Tienda física;139305
160630;11/03/2022;3;19000;57000;Rappi;475267
160630;26/02/2022;5;19000;95000;Empresarial;475267
160630;18/03/2024;3;19000;57000;Rappi;165265
160630;17/09/2022;3;19000;57000;Rappi;165265
160630;21/12/2022;1;19000;19000;Empresarial;209814
160630;25/09/2022;2;19000;38000;Tienda física;165265
160630;13/01/2024;1;19000;19000;Empresarial;475267
160630;20/07/2023;1;19000;19000;Empresarial;475267
160630;8/11/2023;3;19000;57000;Empresarial;139305
160630;27/08/2024;5;19000;95000;Rappi;139305
160630;8/03/2024;2;19000;38000;Empresarial;209814
160630;25/11/2023;4;19000;76000;Tienda física;475267
160630;26/09/2021;5;19000;95000;Tienda física;209814
160630;5/01/2024;4;19000;76000;Rappi;475267
160630;31/08/2022;3;19000;57000;Empresarial;139305
160630;14/10/2021;2;19000;38000;Tienda física;165265
160630;14/03/2024;5;19000;95000;Tienda física;139305
160630;13/02/2022;5;19000;95000;Empresarial;165265
160630;21/03/2023;2;19000;38000;Tienda física;475267
160630;19/11/2024;2;19000;38000;Empresarial;209814
160630;17/05/2023;3;19000;57000;Rappi;165265
160630;26/07/2023;3;19000;57000;Rappi;209814
160630;26/08/2024;5;19000;95000;Rappi;139305
160630;30/01/2021;5;19000;95000;Empresarial;475267
160630;1/11/2024;4;19000;76000;Empresarial;475267
160630;29/06/2024;2;19000;38000;Rappi;475267
160630;14/04/2022;1;19000;19000;Empresarial;209814
160630;20/10/2024;2;19000;38000;Empresarial;139305
160630;8/04/2023;5;19000;95000;Rappi;209814
160630;3/08/2023;2;19000;38000;Rappi;165265
160630;28/08/2022;5;19000;95000;Rappi;475267
160630;8/02/2024;4;19000;76000;Tienda física;165265
160630;22/04/2024;3;19000;57000;Tienda física;139305
160630;7/07/2022;2;19000;38000;Empresarial;139305
160630;23/11/2022;4;19000;76000;Tienda física;209814
160630;4/08/2023;1;19000;19000;Tienda física;139305
160630;19/04/2022;3;19000;57000;Empresarial;165265
160630;17/06/2021;3;19000;57000;Tienda física;139305
160630;29/08/2022;1;19000;19000;Rappi;209814
160630;30/06/2024;3;19000;57000;Rappi;165265
160630;15/04/2024;5;19000;95000;Tienda física;209814
160630;25/08/2024;1;19000;19000;Tienda física;139305
160630;19/09/2022;3;19000;57000;Empresarial;475267
160630;29/08/2023;3;19000;57000;Rappi;209814
160630;23/08/2022;5;19000;95000;Tienda física;139305
160630;2/09/2021;5;19000;95000;Empresarial;209814
160630;9/06/2023;5;19000;95000;Tienda física;139305
160630;26/06/2024;5;19000;95000;Rappi;139305
160630;4/10/2023;4;19000;76000;Rappi;475267
160630;14/08/2023;3;19000;57000;Empresarial;139305
160630;30/05/2022;1;19000;19000;Rappi;139305
160630;11/04/2021;2;19000;38000;Tienda física;209814
160630;16/05/2021;1;19000;19000;Empresarial;475267
160630;5/06/2024;4;19000;76000;Tienda física;475267
160630;30/10/2024;1;19000;19000;Tienda física;139305
160630;25/11/2024;5;19000;95000;Empresarial;165265
160630;8/11/2023;3;19000;57000;Tienda física;139305
160630;5/02/2024;3;19000;57000;Empresarial;475267
160630;2/01/2021;5;19000;95000;Empresarial;165265
160630;6/03/2024;3;19000;57000;Tienda física;475267
160630;20/02/2024;4;19000;76000;Tienda física;165265
160630;19/09/2021;2;19000;38000;Rappi;475267
160630;8/12/2023;5;19000;95000;Rappi;475267
160630;30/04/2023;3;19000;57000;Empresarial;165265
160630;20/08/2022;5;19000;95000;Empresarial;165265
160630;14/03/2022;3;19000;57000;Rappi;165265
160630;25/10/2022;3;19000;57000;Tienda física;209814
160630;20/07/2023;5;19000;95000;Empresarial;139305
160630;18/01/2021;5;19000;95000;Rappi;165265
160630;15/06/2022;3;19000;57000;Empresarial;139305
160630;16/11/2023;3;19000;57000;Empresarial;475267
160630;28/05/2023;1;19000;19000;Tienda física;209814
160630;22/04/2024;1;19000;19000;Empresarial;475267
160630;15/11/2024;5;19000;95000;Rappi;165265
160630;17/08/2021;1;19000;19000;Empresarial;139305
160630;1/12/2024;4;19000;76000;Rappi;209814
160630;8/02/2022;2;19000;38000;Tienda física;165265
160630;9/08/2023;4;19000;76000;Empresarial;139305
160630;21/01/2022;3;19000;57000;Rappi;165265
160630;5/03/2021;5;19000;95000;Tienda física;165265
160630;21/09/2023;1;19000;19000;Rappi;139305
160630;16/09/2024;3;19000;57000;Empresarial;165265
160630;10/11/2023;2;19000;38000;Empresarial;475267
160630;21/05/2022;1;19000;19000;Rappi;209814
160630;14/05/2023;3;19000;57000;Tienda física;139305
160630;25/12/2022;3;19000;57000;Rappi;209814
160630;22/09/2021;2;19000;38000;Empresarial;209814
160630;12/11/2021;4;19000;76000;Tienda física;209814
160630;20/06/2021;3;19000;57000;Tienda física;165265
160630;8/07/2021;3;19000;57000;Empresarial;475267
160630;13/07/2022;3;19000;57000;Rappi;165265
160630;27/06/2024;5;19000;95000;Empresarial;209814
160630;22/03/2021;4;19000;76000;Tienda física;139305
160630;29/05/2023;5;19000;95000;Empresarial;139305
160630;5/11/2022;3;19000;57000;Tienda física;475267
160630;12/03/2022;2;19000;38000;Empresarial;475267
160630;1/08/2024;2;19000;38000;Tienda física;475267
160630;4/06/2022;3;19000;57000;Tienda física;475267
160630;26/03/2021;1;19000;19000;Tienda física;165265
160630;1/07/2022;3;19000;57000;Tienda física;209814
160630;16/12/2022;2;19000;38000;Tienda física;475267
160630;17/05/2024;5;19000;95000;Rappi;139305
160630;19/03/2024;3;19000;57000;Empresarial;475267
160630;30/06/2021;3;19000;57000;Rappi;475267
160630;29/11/2022;2;19000;38000;Rappi;475267
160630;27/05/2021;5;19000;95000;Tienda física;475267
160630;18/06/2024;1;19000;19000;Empresarial;139305
160630;28/03/2023;4;19000;76000;Tienda física;209814
160630;20/03/2021;2;19000;38000;Empresarial;209814
160630;28/09/2023;5;19000;95000;Empresarial;139305
160630;8/03/2021;1;19000;19000;Rappi;165265
160630;15/09/2023;3;19000;57000;Rappi;139305
160630;31/05/2021;2;19000;38000;Tienda física;209814
160630;17/06/2023;1;19000;19000;Empresarial;165265
160630;8/11/2023;2;19000;38000;Rappi;139305
160630;20/10/2023;5;19000;95000;Rappi;165265
160630;23/11/2021;2;19000;38000;Tienda física;209814
160630;6/03/2024;4;19000;76000;Empresarial;475267
160630;5/03/2024;1;19000;19000;Empresarial;165265
160630;20/02/2022;4;19000;76000;Rappi;209814
160630;13/05/2023;1;19000;19000;Empresarial;139305
160630;25/08/2022;2;19000;38000;Rappi;139305
160630;12/02/2021;3;19000;57000;Tienda física;209814
160630;3/09/2024;1;19000;19000;Tienda física;165265
160630;8/06/2023;3;19000;57000;Empresarial;209814
160630;19/01/2021;1;19000;19000;Tienda física;165265
160630;5/11/2021;5;19000;95000;Tienda física;475267
160630;6/05/2023;1;19000;19000;Tienda física;139305
160630;17/05/2022;4;19000;76000;Tienda física;139305
160630;30/06/2021;3;19000;57000;Rappi;475267
160630;17/12/2023;4;19000;76000;Rappi;475267
160630;21/05/2024;1;19000;19000;Rappi;209814
160630;1/09/2023;2;19000;38000;Tienda física;209814
160630;19/09/2022;4;19000;76000;Rappi;209814
160630;1/04/2021;2;19000;38000;Empresarial;165265
160630;9/04/2021;2;19000;38000;Tienda física;475267
160630;10/01/2023;5;19000;95000;Rappi;475267
160630;11/10/2021;5;19000;95000;Empresarial;209814
160630;31/08/2021;1;19000;19000;Rappi;165265
160630;2/06/2022;5;19000;95000;Tienda física;209814
160630;19/08/2023;3;19000;57000;Rappi;165265
160630;10/09/2023;4;19000;76000;Empresarial;165265
160630;23/02/2021;2;19000;38000;Empresarial;139305
160630;23/06/2021;4;19000;76000;Empresarial;209814
160630;16/01/2022;5;19000;95000;Tienda física;475267
160630;19/04/2023;2;19000;38000;Tienda física;165265
160630;6/09/2021;5;19000;95000;Rappi;165265
160630;24/02/2024;2;19000;38000;Tienda física;165265
160630;12/09/2022;4;19000;76000;Empresarial;139305
160630;2/04/2021;5;19000;95000;Tienda física;475267
160630;27/05/2023;1;19000;19000;Empresarial;209814
160630;4/08/2023;3;19000;57000;Rappi;139305
160630;8/04/2024;2;19000;38000;Tienda física;139305
160630;8/12/2021;1;19000;19000;Tienda física;475267
160630;24/07/2022;3;19000;57000;Tienda física;475267
160630;16/10/2024;1;19000;19000;Empresarial;139305
160630;9/12/2021;5;19000;95000;Empresarial;139305
160630;6/05/2021;3;19000;57000;Rappi;209814
160630;17/09/2024;5;19000;95000;Tienda física;139305
160630;27/12/2023;1;19000;19000;Rappi;475267
160630;30/12/2024;1;19000;19000;Empresarial;139305
160630;4/10/2023;3;19000;57000;Tienda física;139305
160630;23/06/2023;5;19000;95000;Rappi;475267
160630;3/03/2021;3;19000;57000;Rappi;209814
160630;7/11/2022;4;19000;76000;Empresarial;475267
160630;17/04/2021;4;19000;76000;Rappi;209814
160630;13/04/2021;2;19000;38000;Tienda física;475267
160630;6/11/2024;5;19000;95000;Empresarial;139305
160630;15/07/2023;1;19000;19000;Tienda física;209814
160630;14/04/2021;2;19000;38000;Rappi;139305
160630;26/11/2021;1;19000;19000;Empresarial;475267
160630;7/10/2024;4;19000;76000;Tienda física;475267
160630;22/11/2021;2;19000;38000;Empresarial;209814
160630;24/12/2024;5;19000;95000;Empresarial;209814
160630;18/03/2023;4;19000;76000;Empresarial;165265
160630;17/09/2021;4;19000;76000;Rappi;139305
160630;31/03/2021;3;19000;57000;Rappi;165265
160630;26/01/2024;3;19000;57000;Empresarial;165265
160630;26/05/2022;1;19000;19000;Empresarial;139305
160630;25/01/2022;5;19000;95000;Rappi;139305
160630;12/04/2024;3;19000;57000;Tienda física;139305
160630;8/10/2021;3;19000;57000;Tienda física;165265
160630;21/01/2023;3;19000;57000;Rappi;209814
160630;1/07/2021;4;19000;76000;Empresarial;209814
160630;31/07/2023;1;19000;19000;Empresarial;475267
160630;19/02/2022;2;19000;38000;Tienda física;139305
160630;26/12/2024;3;19000;57000;Empresarial;475267
160630;26/02/2022;1;19000;19000;Rappi;139305
160630;16/08/2023;1;19000;19000;Empresarial;475267
160630;20/07/2022;5;19000;95000;Tienda física;475267
160630;23/09/2023;4;19000;76000;Tienda física;139305
160630;4/05/2024;5;19000;95000;Tienda física;139305
160630;13/02/2022;4;19000;76000;Empresarial;165265
160630;1/05/2021;2;19000;38000;Rappi;139305
160630;6/08/2022;4;19000;76000;Empresarial;139305
160630;1/06/2022;1;19000;19000;Tienda física;139305
160630;15/07/2023;2;19000;38000;Tienda física;475267
160630;24/08/2023;2;19000;38000;Rappi;209814
160630;4/01/2024;5;19000;95000;Rappi;209814
160630;16/02/2024;1;19000;19000;Empresarial;139305
160630;20/10/2022;3;19000;57000;Tienda física;139305
160630;30/08/2022;2;19000;38000;Tienda física;209814
160630;8/01/2021;5;19000;95000;Tienda física;475267
160630;26/07/2024;2;19000;38000;Rappi;209814
160630;14/01/2023;1;19000;19000;Rappi;165265
160630;10/03/2023;2;19000;38000;Empresarial;139305
160630;15/05/2024;4;19000;76000;Tienda física;139305
160630;20/09/2023;3;19000;57000;Tienda física;475267
160630;26/10/2023;1;19000;19000;Rappi;139305
160630;10/09/2024;2;19000;38000;Rappi;475267
160630;20/05/2022;3;19000;57000;Empresarial;139305
160630;4/05/2024;4;19000;76000;Tienda física;475267
160630;16/10/2022;3;19000;57000;Rappi;209814
160630;20/11/2021;4;19000;76000;Tienda física;139305
160630;18/11/2021;4;19000;76000;Rappi;475267
160630;31/10/2022;5;19000;95000;Empresarial;165265
160630;19/06/2024;1;19000;19000;Empresarial;139305
160630;13/07/2024;5;19000;95000;Rappi;209814
160630;24/06/2021;2;19000;38000;Rappi;139305
160630;8/11/2024;4;19000;76000;Empresarial;165265
160630;4/03/2022;3;19000;57000;Tienda física;475267
160630;1/05/2023;5;19000;95000;Rappi;475267
160630;2/03/2022;3;19000;57000;Tienda física;209814
160630;20/03/2022;1;19000;19000;Rappi;475267
160630;6/10/2021;4;19000;76000;Rappi;165265
160630;29/11/2021;4;19000;76000;Tienda física;209814
160630;30/01/2024;4;19000;76000;Empresarial;475267
160630;16/11/2021;5;19000;95000;Tienda física;139305
160630;21/08/2024;2;19000;38000;Rappi;139305
160630;5/11/2021;3;19000;57000;Tienda física;209814
160630;23/10/2021;3;19000;57000;Rappi;165265
160630;15/05/2021;5;19000;95000;Empresarial;139305
160630;30/11/2022;2;19000;38000;Rappi;139305
160630;14/03/2021;3;19000;57000;Empresarial;475267
160630;18/07/2023;4;19000;76000;Tienda física;139305
160630;3/01/2024;1;19000;19000;Empresarial;209814
160630;17/07/2021;1;19000;19000;Tienda física;165265
160630;13/04/2024;3;19000;57000;Tienda física;475267
160630;22/08/2023;2;19000;38000;Empresarial;209814
160630;14/10/2022;1;19000;19000;Rappi;165265
160630;3/04/2024;2;19000;38000;Tienda física;475267
160630;7/05/2021;2;19000;38000;Rappi;139305
160630;2/02/2022;3;19000;57000;Rappi;165265
160630;24/02/2023;5;19000;95000;Rappi;475267
160630;21/02/2022;2;19000;38000;Rappi;475267
160630;24/05/2021;2;19000;38000;Tienda física;139305
160630;20/08/2021;4;19000;76000;Rappi;475267
160630;26/11/2022;1;19000;19000;Rappi;475267
160630;4/12/2024;5;19000;95000;Rappi;139305
160630;31/12/2022;4;19000;76000;Tienda física;209814
160630;4/04/2021;3;19000;57000;Tienda física;139305
160630;9/02/2024;2;19000;38000;Rappi;475267
160630;13/06/2021;4;19000;76000;Rappi;139305
160630;19/06/2024;5;19000;95000;Rappi;209814
160630;22/03/2023;1;19000;19000;Rappi;475267
160630;17/02/2022;4;19000;76000;Tienda física;209814
160630;8/10/2021;3;19000;57000;Empresarial;475267
160630;10/11/2024;2;19000;38000;Empresarial;475267
160630;17/12/2022;5;19000;95000;Empresarial;209814
160630;19/04/2023;1;19000;19000;Rappi;209814
160630;25/07/2021;5;19000;95000;Tienda física;475267
160630;3/10/2022;5;19000;95000;Empresarial;139305
160630;21/02/2023;5;19000;95000;Rappi;475267
160630;4/06/2022;5;19000;95000;Rappi;165265
160630;14/01/2021;3;19000;57000;Tienda física;475267
160630;14/06/2023;4;19000;76000;Empresarial;165265
160630;3/12/2022;3;19000;57000;Empresarial;139305
160630;12/08/2023;1;19000;19000;Rappi;209814
160630;13/01/2022;4;19000;76000;Empresarial;209814
160630;21/06/2022;5;19000;95000;Rappi;209814
160630;4/03/2022;3;19000;57000;Empresarial;475267
160630;29/04/2021;1;19000;19000;Rappi;209814
160630;25/11/2021;1;19000;19000;Empresarial;475267
160630;13/01/2022;4;19000;76000;Tienda física;475267
160630;20/09/2022;1;19000;19000;Tienda física;209814
160630;12/07/2023;3;19000;57000;Tienda física;209814
160630;24/10/2024;4;19000;76000;Tienda física;139305
160630;16/07/2023;2;19000;38000;Empresarial;139305
160630;8/07/2023;4;19000;76000;Empresarial;139305
160630;25/03/2023;2;19000;38000;Rappi;165265
160630;22/05/2022;4;19000;76000;Tienda física;475267
160630;29/04/2022;2;19000;38000;Rappi;139305
160630;6/08/2022;1;19000;19000;Tienda física;165265
160630;26/12/2024;5;19000;95000;Empresarial;475267
160630;19/06/2022;5;19000;95000;Tienda física;139305
160630;30/04/2023;2;19000;38000;Rappi;209814
160630;14/06/2024;1;19000;19000;Tienda física;165265
160630;7/11/2021;1;19000;19000;Rappi;475267
160630;12/11/2024;4;19000;76000;Empresarial;475267
160630;3/12/2021;1;19000;19000;Tienda física;209814
160630;11/04/2023;1;19000;19000;Tienda física;139305
160630;21/07/2023;4;19000;76000;Rappi;209814
160630;25/06/2023;1;19000;19000;Tienda física;209814
160630;6/01/2022;5;19000;95000;Tienda física;139305
160630;21/04/2021;5;19000;95000;Tienda física;139305
160630;16/06/2022;4;19000;76000;Tienda física;165265
160630;25/10/2022;2;19000;38000;Tienda física;475267
160630;18/09/2021;1;19000;19000;Tienda física;209814
160630;22/03/2024;2;19000;38000;Rappi;139305
160630;30/12/2021;3;19000;57000;Empresarial;165265
160630;7/05/2023;3;19000;57000;Rappi;165265
160630;19/03/2024;1;19000;19000;Empresarial;139305
160630;10/10/2021;5;19000;95000;Tienda física;165265
160630;30/11/2022;3;19000;57000;Tienda física;475267
160630;14/06/2023;2;19000;38000;Tienda física;209814
160630;26/03/2024;3;19000;57000;Rappi;165265
160630;16/07/2022;4;19000;76000;Empresarial;475267
160630;14/01/2024;2;19000;38000;Rappi;165265
160630;22/12/2021;2;19000;38000;Rappi;209814
